locationId,locationName,locationOwnerName,locationOwnerId,locationOwnerSalesforceId,latitude,longitude,inboundModes,outboundModes,servingCarriers,locationGroups,mileageZips,address,city,stateOrProvince,zipCode,country,splc,stationName,occupantLabels,occupantId,occupantPartyId,occupantPartySalesforceId,occupantPartyName,competingStates,logisticsProductGroupName,storageQty
"""5b33c149-bb0b-447a-8683-899b798512f9""","""Helena""","""Helena (MI/IN/OH)""","""0014u0000249t97AAA""","""0014u0000249t97AAA""",41.70388450625976,-86.47697242264478,"[""TRUCK""]","[""TRUCK""]",[],[],"[""46552""]","""""","""NEW CARLISLE""","""IN""","""46552""","""US""",null,null,"[""Customer""]","""f152a1a4-36c6-47b0-a96a-31a65a4b70c7""","""0014u0000249t97AAA""","""0014u0000249t97AAA""","""Helena (MI/IN/OH)""",[],"""UREA""",0.0
"""338c4590-81eb-4798-a7e5-344ec240f5fc""","""Pride Ag/CHS/Southwest Crop Liquids - Ensign Terminal""","""Pride Ag Resources""","""7180""","""0017000000yIV02AAG""",37.658053614245574,-100.22576710934435,"[""RAIL"", ""TRUCK""]","[""TRUCK""]","[""BNSF"", ""CVR""]","[""KS SW""]","[""67841""]","""706 Bent St""","""ENSIGN""","""KS""","""67841""","""US""","""598373000""","""ENSIGN, KS""","[""Customer""]","""9da2dc28-fe76-4305-a9fd-20e10f58cd05""","""6021""","""0017000000yIV1QAAW""","""CHS Inc""",[],"""UREA""",15000.0
"""338c4590-81eb-4798-a7e5-344ec240f5fc""","""Pride Ag/CHS/Southwest Crop Liquids - Ensign Terminal""","""Pride Ag Resources""","""7180""","""0017000000yIV02AAG""",37.658053614245574,-100.22576710934435,"[""RAIL"", ""TRUCK""]","[""TRUCK""]","[""BNSF"", ""CVR""]","[""KS SW""]","[""67841""]","""706 Bent St""","""ENSIGN""","""KS""","""67841""","""US""","""598373000""","""ENSIGN, KS""","[""Customer""]","""b7f0e918-fc5a-4c7f-9ba5-ed2f6b89cd33""","""7180""","""0017000000yIV02AAG""","""Pride Ag Resources""",[],"""UREA""",15000.0
"""338c4590-81eb-4798-a7e5-344ec240f5fc""","""Pride Ag/CHS/Southwest Crop Liquids - Ensign Terminal""","""Pride Ag Resources""","""7180""","""0017000000yIV02AAG""",37.658053614245574,-100.22576710934435,"[""RAIL"", ""TRUCK""]","[""TRUCK""]","[""BNSF"", ""CVR""]","[""KS SW""]","[""67841""]","""706 Bent St""","""ENSIGN""","""KS""","""67841""","""US""","""598373000""","""ENSIGN, KS""","[""Customer""]","""b7f0e918-fc5a-4c7f-9ba5-ed2f6b89cd33""","""7180""","""0017000000yIV02AAG""","""Pride Ag Resources""",[],"""UAN""",15000.0
"""6bf8c411-6493-4171-9418-0106df475872""","""Cloverdale Ag""","""Cloverdale Agri-Center Inc.""","""1486405""","""0010g00001m4vyMAAQ""",39.5151075609625,-86.79964168328006,"[""TRUCK""]","[""TRUCK""]",[],[],"[""46120""]","""303 W Robert Weist Ave ""","""CLOVERDALE""","""IN""","""46120""","""US""",null,null,"[""Customer""]","""d7c80330-1bdf-4f7c-b5f8-53b74ec3d7a2""","""1486405""","""0010g00001m4vyMAAQ""","""Cloverdale Agri-Center Inc.""",[],"""AMMONIA""",200.0
"""72b7c3d6-dd0d-4291-8735-ef3fb0991bf9""","""Agridyne Hammond IL""","""Agridyne LLC""","""1288922""","""0010g00001XbgGaAAJ""",39.79868984977948,-88.52912834646253,"[""RAIL"", ""TRUCK""]","[""TRUCK""]","[""DREI""]","[""IL E""]","[""61929""]","""106 S MAIN ST""","""HAMMOND""","""IL""","""61929""","""US""","""387885000""","""PIERSON, IL""","[""Customer""]","""4938919b-e64e-450d-894c-27916c2133ce""","""1288922""","""0010g00001XbgGaAAJ""","""Agridyne LLC""",[],"""UAN""",0.0
"""50807ecc-c82b-408b-99c3-190b47ae6380""","""Air Liquide Canada Montreal""","""Air Liquide Canada Inc""","""227526""","""00170000013iIPEAA2""",42.781080018239216,-80.97653253402176,"[""RAIL"", ""TRUCK""]","[""TRUCK""]","[""CN""]",[],"[""N5H""]","""70 Beech St, Aylmer, ON N5H 3J6, Canada""","""AYLMER""","""ON""","""N5H 3J6""","""CA""","""048901000""","""AYLMER, ON""","[""Customer""]","""9a00da82-611b-4604-bc76-9fb20ad334ed""","""227526""","""00170000013iIPEAA2""","""Air Liquide Canada Inc""",[],"""UAN""",0.0
"""d47e2b9b-a099-4ccc-b155-b5f55c11c99a""","""Growmark Seaford""","""Growmark FS LLC""","""63113""","""0017000000yIUfQAAW""",38.63274307028417,-75.61970042540626,"[""TRUCK"", ""RAIL""]","[""TRUCK""]","[""NS""]",[],"[""19973""]","""901 NANTICOKE AVE""","""SEAFORD""","""DE""","""19973""","""US""","""223228000""","""SEAFORD, DE""","[""Customer""]","""b204f78b-a1b5-4438-ba94-c63bacb5a7ba""","""63113""","""0017000000yIUfQAAW""","""Growmark FS LLC""",[],"""UAN""",0.0
"""d47e2b9b-a099-4ccc-b155-b5f55c11c99a""","""Growmark Seaford""","""Growmark FS LLC""","""63113""","""0017000000yIUfQAAW""",38.63274307028417,-75.61970042540626,"[""TRUCK"", ""RAIL""]","[""TRUCK""]","[""NS""]",[],"[""19973""]","""901 NANTICOKE AVE""","""SEAFORD""","""DE""","""19973""","""US""","""223228000""","""SEAFORD (DCR), DE""","[""Customer""]","""b204f78b-a1b5-4438-ba94-c63bacb5a7ba""","""63113""","""0017000000yIUfQAAW""","""Growmark FS LLC""",[],"""UAN""",0.0
"""990efb59-2188-4437-bcbc-00c26c94d171""","""Helena Continental OH""","""Helena Agri-Enterprises LLC""","""7066""","""0017000000yIUxoAAG""",41.09766579052373,-84.26693580556756,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""NS""]",[],"[""45831""]","""100 E OAK ST""","""CONTINENTAL""","""OH""","""45831""","""US""","""346327000""","""CONTINENTAL, OH""","[""Customer""]","""cb510d27-0a39-4bd3-8210-993192ab8c55""","""7066""","""0017000000yIUxoAAG""","""Helena Agri-Enterprises LLC""",[],"""UAN""",0.0
"""505f36a9-d2bc-4e02-bb08-6e3387c92f19""","""Helena Hager City""","""Helena Agri-Enterprises LLC""","""7066""","""0017000000yIUxoAAG""",44.59319120970644,-92.51959130694081,"[""RAIL"", ""TRUCK""]","[""TRUCK""]","[""BNSF""]","[""WI N""]","[""54014""]","""N1464 770th St, Hager City, WI 54014""","""HAGER CITY""","""WI""","""54014""","""US""","""329696000""","""HAGER, WI""","[""Customer""]","""0a5da052-fdc5-4d33-a9aa-0fbc6b4f5b18""","""7066""","""0017000000yIUxoAAG""","""Helena Agri-Enterprises LLC""",[],"""UAN""",0.0
"""5c56138d-ca70-440a-826f-380e8c727446""","""Keystone Coop Marion""","""Keystone Cooperative Inc.""","""1487259""","""0014u000029eX5uAAE""",40.51333153859359,-85.7859449932335,"[""RAIL"", ""TRUCK""]","[""TRUCK""]","[""NS""]",[],"[""46953""]","""2655 S 600 W, Marion, IN 46953""","""MARION""","""IN""","""46953""","""US""","""365730000""","""MARION, IN""","[""Customer""]","""3aa78a9d-1f74-48ec-843a-9c1ada8c601c""","""1487259""","""0014u000029eX5uAAE""","""Keystone Cooperative Inc.""",[],"""UAN""",0.0
"""5c56138d-ca70-440a-826f-380e8c727446""","""Keystone Coop Marion""","""Keystone Cooperative Inc.""","""1487259""","""0014u000029eX5uAAE""",40.51333153859359,-85.7859449932335,"[""RAIL"", ""TRUCK""]","[""TRUCK""]","[""NS""]",[],"[""46953""]","""2655 S 600 W, Marion, IN 46953""","""MARION""","""IN""","""46953""","""US""","""365730000""","""MARION (CERA), IN""","[""Customer""]","""3aa78a9d-1f74-48ec-843a-9c1ada8c601c""","""1487259""","""0014u000029eX5uAAE""","""Keystone Cooperative Inc.""",[],"""UAN""",0.0
"""ea481490-56d0-41c4-95e9-a46fe316df61""","""Farmers Union Napoleon ND""","""Farmers Union Oil""","""0010g00001eOKE2AAO""","""0010g00001eOKE2AAO""",46.50068535642832,-99.76988390110797,"[""RAIL"", ""TRUCK""]","[""TRUCK""]","[""CPRS""]",[],"[""58561""]","""94 Broadway St, Napoleon, ND 58561""","""NAPOLEON""","""ND""","""58561""","""US""","""517534000""","""NAPOLEON, ND""","[""Customer""]","""17b60856-25b7-4884-9f60-200d00c676ab""","""0010g00001eOKE2AAO""","""0010g00001eOKE2AAO""","""Farmers Union Oil""",[],"""UAN""",0.0
"""e8007093-b0e3-48e4-b18d-5efcb3ce03ab""","""Strandex Terminals Oxford ON""",null,null,null,44.9385802304769,-75.61316598644115,"[""RAIL"", ""TRUCK""]","[""TRUCK""]","[""CPRS""]",[],"[""K0G""]","""2109 Leeds and Grenville Rd 20, Oxford Station, ON K0G 1T0, Canada""","""OXFORD STATION""","""ON""","""K0G 1T0""","""CA""","""040639000""","""OXFORD, ON""","[""Customer""]","""eee82b8d-ac37-4540-8cf3-d9453d73ad9a""",null,null,null,[],"""UAN""",0.0
"""aac6b882-7811-4c25-b56a-cf9a861e0607""","""NAPIERVILLE REFINERIES""",null,null,null,45.185785954487955,-73.40727254010591,"[""TRUCK"", ""RAIL""]","[""TRUCK""]","[""CPRS""]",[],"[""J0J""]","""175 Rue de l'Église, Napierville, QC J0J 1L0, Canada""","""NAPIERVILLE""","""QC""","""J0J 1L0""","""CA""","""028431000""","""NAPIERVILLE, QC""","[""Customer""]","""daca2c7b-c9cb-4a61-acc0-a5547f5ae398""",null,null,null,[],"""UAN""",0.0
"""40f8d216-99e9-404d-b2c7-767778419e08""","""Growmark Leesport""","""Growmark FS LLC""","""63113""","""0017000000yIUfQAAW""",40.448385006060995,-75.96621624644949,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""RBMN""]",[],"[""19533""]","""119 E Wall St, Leesport, PA 19533""","""LEESPORT""","""PA""","""19533""","""US""","""204722000""","""LEESPORT, PA""","[""Customer""]","""ae52f6a6-57b7-4a49-9b9c-df158433add5""","""63113""","""0017000000yIUfQAAW""","""Growmark FS LLC""",[],"""UAN""",0.0
"""40f8d216-99e9-404d-b2c7-767778419e08""","""Growmark Leesport""","""Growmark FS LLC""","""63113""","""0017000000yIUfQAAW""",40.448385006060995,-75.96621624644949,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""RBMN""]",[],"[""19533""]","""119 E Wall St, Leesport, PA 19533""","""LEESPORT""","""PA""","""19533""","""US""","""204722000""","""WEST LEESPORT, PA""","[""Customer""]","""ae52f6a6-57b7-4a49-9b9c-df158433add5""","""63113""","""0017000000yIUfQAAW""","""Growmark FS LLC""",[],"""UAN""",0.0
"""0bd62520-403b-4a6d-a316-117412e127e7""","""21ST CENTURY-CUMBERLAND""","""21st Century Coop (Cumberland IA)""","""7259""","""0017000000yW3lBAAS""",41.2725,-94.8702,"[""TRUCK""]","[""TRUCK""]",[],"[""IA SW""]","[""50843""]","""130 MAIN ST""","""CUMBERLAND""","""IA""","""50843""","""US""",null,null,"[""Customer""]","""bf11501c-e06a-4a34-b895-a8d97bc80460""","""7259""","""0017000000yW3lBAAS""","""21st Century Coop (Cumberland IA)""",[],"""DRY""",750
"""0bd62520-403b-4a6d-a316-117412e127e7""","""21ST CENTURY-CUMBERLAND""","""21st Century Coop (Cumberland IA)""","""7259""","""0017000000yW3lBAAS""",41.2725,-94.8702,"[""TRUCK""]","[""TRUCK""]",[],"[""IA SW""]","[""50843""]","""130 MAIN ST""","""CUMBERLAND""","""IA""","""50843""","""US""",null,null,"[""Customer""]","""bf11501c-e06a-4a34-b895-a8d97bc80460""","""7259""","""0017000000yW3lBAAS""","""21st Century Coop (Cumberland IA)""",[],"""MAP""",0
"""0bd62520-403b-4a6d-a316-117412e127e7""","""21ST CENTURY-CUMBERLAND""","""21st Century Coop (Cumberland IA)""","""7259""","""0017000000yW3lBAAS""",41.2725,-94.8702,"[""TRUCK""]","[""TRUCK""]",[],"[""IA SW""]","[""50843""]","""130 MAIN ST""","""CUMBERLAND""","""IA""","""50843""","""US""",null,null,"[""Customer""]","""bf11501c-e06a-4a34-b895-a8d97bc80460""","""7259""","""0017000000yW3lBAAS""","""21st Century Coop (Cumberland IA)""",[],"""AMMONIA""",0
"""8f0f44ed-4d67-44ed-9589-70dea9eac6e8""","""21ST CENTURY-FONTANELLE""","""21st Century Coop (Cumberland IA)""","""7259""","""0017000000yW3lBAAS""",41.289895,-94.564229,"[""TRUCK""]","[""TRUCK""]",[],"[""IA SW""]","[""50846""]","""220 WASHINGTON ST""","""FONTANELLE""","""IA""","""50846""","""US""",null,null,"[""Customer""]","""4590df74-90c1-4560-99e4-860e80308122""","""7259""","""0017000000yW3lBAAS""","""21st Century Coop (Cumberland IA)""",[],"""DRY""",250
"""8f0f44ed-4d67-44ed-9589-70dea9eac6e8""","""21ST CENTURY-FONTANELLE""","""21st Century Coop (Cumberland IA)""","""7259""","""0017000000yW3lBAAS""",41.289895,-94.564229,"[""TRUCK""]","[""TRUCK""]",[],"[""IA SW""]","[""50846""]","""220 WASHINGTON ST""","""FONTANELLE""","""IA""","""50846""","""US""",null,null,"[""Customer""]","""4590df74-90c1-4560-99e4-860e80308122""","""7259""","""0017000000yW3lBAAS""","""21st Century Coop (Cumberland IA)""",[],"""AMMONIA""",0
"""aa5ebb5e-72e7-4fec-9008-106f0e276cc6""","""21ST CENTURY-GREENFIELD""","""21st Century Coop (Cumberland IA)""","""7259""","""0017000000yW3lBAAS""",41.29659,-94.46275,"[""TRUCK""]","[""TRUCK""]",[],"[""IA SW""]","[""50849""]","""601 SW 2ND ST""","""GREENFIELD""","""IA""","""50849""","""US""",null,null,"[""Customer""]","""67d75ba9-1b9e-4859-bfa7-87dffe7a086e""","""7259""","""0017000000yW3lBAAS""","""21st Century Coop (Cumberland IA)""",[],"""MAP""",0
"""aa5ebb5e-72e7-4fec-9008-106f0e276cc6""","""21ST CENTURY-GREENFIELD""","""21st Century Coop (Cumberland IA)""","""7259""","""0017000000yW3lBAAS""",41.29659,-94.46275,"[""TRUCK""]","[""TRUCK""]",[],"[""IA SW""]","[""50849""]","""601 SW 2ND ST""","""GREENFIELD""","""IA""","""50849""","""US""",null,null,"[""Customer""]","""67d75ba9-1b9e-4859-bfa7-87dffe7a086e""","""7259""","""0017000000yW3lBAAS""","""21st Century Coop (Cumberland IA)""",[],"""AMMONIA""",0
"""aa5ebb5e-72e7-4fec-9008-106f0e276cc6""","""21ST CENTURY-GREENFIELD""","""21st Century Coop (Cumberland IA)""","""7259""","""0017000000yW3lBAAS""",41.29659,-94.46275,"[""TRUCK""]","[""TRUCK""]",[],"[""IA SW""]","[""50849""]","""601 SW 2ND ST""","""GREENFIELD""","""IA""","""50849""","""US""",null,null,"[""Customer""]","""67d75ba9-1b9e-4859-bfa7-87dffe7a086e""","""7259""","""0017000000yW3lBAAS""","""21st Century Coop (Cumberland IA)""",[],"""DRY""",500
"""8b8e7f14-1f9a-487d-9007-35b7aeadb597""","""21ST CENTURY-MASSENA""","""21st Century Coop (Cumberland IA)""","""7259""","""0017000000yW3lBAAS""",41.257706,-94.763199,"[""TRUCK""]","[""TRUCK""]",[],"[""IA SW""]","[""50853""]","""74757 RICHLAND RD""","""MASSENA""","""IA""","""50853""","""US""",null,null,"[""Customer""]","""d4682245-66a6-40db-bed1-b8a7f6a55f68""","""7259""","""0017000000yW3lBAAS""","""21st Century Coop (Cumberland IA)""",[],"""UAN""",0
"""8b8e7f14-1f9a-487d-9007-35b7aeadb597""","""21ST CENTURY-MASSENA""","""21st Century Coop (Cumberland IA)""","""7259""","""0017000000yW3lBAAS""",41.257706,-94.763199,"[""TRUCK""]","[""TRUCK""]",[],"[""IA SW""]","[""50853""]","""74757 RICHLAND RD""","""MASSENA""","""IA""","""50853""","""US""",null,null,"[""Customer""]","""d4682245-66a6-40db-bed1-b8a7f6a55f68""","""7259""","""0017000000yW3lBAAS""","""21st Century Coop (Cumberland IA)""",[],"""DRY""",120
"""0273fdc6-0bbb-43bb-ab22-96cb69ec1514""","""3RD PARTY - STACYVILLE""","""Koch Fertilizer LLC""","""8541""","""0017000000yIUvvAAG""",43.4388,-92.781,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""CN""]","[""IA NE""]","[""50476""]","""203 E SPRING ST""","""STACYVILLE""","""IA""","""50476""","""US""","""532225000""","""STACYVILLE, IA""","[""Koch""]","""f0255af9-6df5-45eb-89bc-cc79e1cc4e02""","""8541""","""0017000000yIUvvAAG""","""Koch Fertilizer LLC""","[""WY"", ""WA"", ""OR"", ""MI"", ""NE"", ""OH"", ""ID"", ""SK"", ""ND"", ""IN"", ""MN"", ""NY"", ""VA"", ""PA"", ""KS"", ""IL"", ""MD"", ""MT"", ""UT"", ""TX"", ""VT"", ""SD"", ""MB"", ""WI"", ""MO"", ""IA"", ""LA""]","""UAN""",0
"""0273fdc6-0bbb-43bb-ab22-96cb69ec1514""","""3RD PARTY - STACYVILLE""","""Koch Fertilizer LLC""","""8541""","""0017000000yIUvvAAG""",43.4388,-92.781,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""CN""]","[""IA NE""]","[""50476""]","""203 E SPRING ST""","""STACYVILLE""","""IA""","""50476""","""US""","""532225000""","""STACYVILLE, IA""","[""Koch""]","""f0255af9-6df5-45eb-89bc-cc79e1cc4e02""","""8541""","""0017000000yIUvvAAG""","""Koch Fertilizer LLC""","[""WY"", ""WA"", ""OR"", ""MI"", ""NE"", ""OH"", ""ID"", ""SK"", ""ND"", ""IN"", ""MN"", ""NY"", ""VA"", ""PA"", ""KS"", ""IL"", ""MD"", ""MT"", ""UT"", ""TX"", ""VT"", ""SD"", ""MB"", ""WI"", ""MO"", ""IA"", ""LA""]","""ATS""",0
"""1d542bd8-69aa-45ef-8a1e-ea664a153cf3""","""A ANASTASIO NEW HAVEN, CT""",null,null,null,41.327676,-72.8884117,"[""TRUCK"", ""RAIL""]","[""TRUCK"", ""RAIL""]","[""CSXT""]",[],"[""06513""]","""158 MIDDLETOWN AVE""","""NEW HAVEN""","""CT""","""06513""","""US""","""167530000""","""NEW HAVEN, CT""","[""Customer""]","""df43ba99-830c-44ef-b28b-eb8092070f6d""",null,null,null,[],"""UREA""",0
"""29e28980-b506-4735-b946-226cea5af99f""","""A E-VAN BUREN""",null,null,null,35.426575,-94.331708,"[""RAIL"", ""TRUCK""]","[""RAIL"", ""TRUCK""]","[""UP"", ""AM""]",[],"[""72956""]","""610 S 28TH ST""","""VAN BUREN""","""AR""","""72956""","""US""","""608880000""","""VAN BUREN, AR""","[""Customer""]","""09eeacd9-2d34-464e-96b6-1e4b462cc51b""","""274682""","""0017000001GQTUqAAP""","""Musket Corporation""",[],"""DEF""",0
"""697791fe-6372-45df-805d-0433f5d12eb1""","""ABILENE AG-ABILENE""","""Abilene Ag Service and Supply Inc""","""7410""","""0017000000yW3WpAAK""",32.430895,-99.727519,"[""RAIL"", ""TRUCK""]","[""RAIL"", ""TRUCK""]","[""SSC"", ""UP""]","[""TX C""]","[""79602""]","""303 S 14TH ST""","""ABILENE""","""TX""","""79602""","""US""","""678810000""","""ABILENE, TX""","[""Customer""]","""e1f1b0b3-61d6-407c-8bd8-68dd72cf99a3""","""7410""","""0017000000yW3WpAAK""","""Abilene Ag Service and Supply Inc""",[],"""UREA""",0
"""697791fe-6372-45df-805d-0433f5d12eb1""","""ABILENE AG-ABILENE""","""Abilene Ag Service and Supply Inc""","""7410""","""0017000000yW3WpAAK""",32.430895,-99.727519,"[""RAIL"", ""TRUCK""]","[""RAIL"", ""TRUCK""]","[""SSC"", ""UP""]","[""TX C""]","[""79602""]","""303 S 14TH ST""","""ABILENE""","""TX""","""79602""","""US""","""678810000""","""ABILENE, TX""","[""Customer""]","""e1f1b0b3-61d6-407c-8bd8-68dd72cf99a3""","""7410""","""0017000000yW3WpAAK""","""Abilene Ag Service and Supply Inc""",[],"""AMMONIA""",0
"""0f9817ae-ebf1-4a33-a854-b74ef9023768""","""ABSOLUTE ENERGY-SAINT ANSGAR""","""Absolute Energy, LLC""","""1490332""","""0014u00002AkSY0AAN""",43.4972,-92.95668,"[""TRUCK"", ""RAIL""]","[""RAIL"", ""TRUCK""]","[""CPRS"", ""CN""]","[""IA NE""]","[""50472""]","""1372 STATE LINE ST""","""SAINT ANSGAR""","""IA""","""50472""","""US""","""532241000""","""MONA, IA""","[""Customer""]","""baf9a1a9-dd9b-403e-b2b1-4413450a88c3""","""10072""","""0017000000yIUoLAAW""","""Wilbur-Ellis Company""",[],"""AMMONIA""",0
"""1a7fd73d-409e-4986-9d88-ba88ff2da1c9""","""ACCRON LP BRYAN, TX""","""Accron LP""","""1475250""","""0014u00001zo2TiAAI""",30.7541546,-96.3061127,"[""TRUCK"", ""RAIL""]","[""RAIL"", ""TRUCK""]","[""UP""]","[""TX NE""]","[""77808""]","""3826 ENDEAVOR LOOP""","""BRYAN""","""TX""","""77808""","""US""","""682840000""","""BRYAN, TX""","[""Customer""]","""2a596db9-a5aa-489d-a6b1-dcde6e20de1b""","""1475250""","""0014u00001zo2TiAAI""","""Accron LP""",[],"""UREA""",0
"""1a7fd73d-409e-4986-9d88-ba88ff2da1c9""","""ACCRON LP BRYAN, TX""","""Accron LP""","""1475250""","""0014u00001zo2TiAAI""",30.7541546,-96.3061127,"[""TRUCK"", ""RAIL""]","[""RAIL"", ""TRUCK""]","[""UP""]","[""TX NE""]","[""77808""]","""3826 ENDEAVOR LOOP""","""BRYAN""","""TX""","""77808""","""US""","""682840000""","""BRYAN, TX""","[""Customer""]","""2a596db9-a5aa-489d-a6b1-dcde6e20de1b""","""1475250""","""0014u00001zo2TiAAI""","""Accron LP""",[],"""DAP""",0
"""1a7fd73d-409e-4986-9d88-ba88ff2da1c9""","""ACCRON LP BRYAN, TX""","""Accron LP""","""1475250""","""0014u00001zo2TiAAI""",30.7541546,-96.3061127,"[""TRUCK"", ""RAIL""]","[""RAIL"", ""TRUCK""]","[""UP""]","[""TX NE""]","[""77808""]","""3826 ENDEAVOR LOOP""","""BRYAN""","""TX""","""77808""","""US""","""682840000""","""BRYAN, TX""","[""Customer""]","""2a596db9-a5aa-489d-a6b1-dcde6e20de1b""","""1475250""","""0014u00001zo2TiAAI""","""Accron LP""",[],"""MAP""",0
"""4d47984f-65cb-4cee-9bec-d7fe93ac41f3""","""ACKERVILLE WI- RR STATION""",null,null,null,43.31122,-88.26285,"[""RAIL""]","[""RAIL""]","[""WSOR""]","[""WI SE""]","[""53086""]","""""","""SLINGER""","""WI""","""53086""","""US""","""335477000""","""ACKERVILLE, WI""","[""Customer""]","""2f60dd99-8202-4eb9-9f2e-74933d4a2db7""",null,null,null,[],"""UAN""",0
"""4d47984f-65cb-4cee-9bec-d7fe93ac41f3""","""ACKERVILLE WI- RR STATION""",null,null,null,43.31122,-88.26285,"[""RAIL""]","[""RAIL""]","[""WSOR""]","[""WI SE""]","[""53086""]","""""","""SLINGER""","""WI""","""53086""","""US""","""335477000""","""ACKERVILLE, WI""","[""Customer""]","""2f60dd99-8202-4eb9-9f2e-74933d4a2db7""",null,null,null,[],"""ATS""",0
"""4d47984f-65cb-4cee-9bec-d7fe93ac41f3""","""ACKERVILLE WI- RR STATION""",null,null,null,43.31122,-88.26285,"[""RAIL""]","[""RAIL""]","[""WSOR""]","[""WI SE""]","[""53086""]","""""","""SLINGER""","""WI""","""53086""","""US""","""335477000""","""ACKERVILLE, WI""","[""Customer""]","""2f60dd99-8202-4eb9-9f2e-74933d4a2db7""",null,null,null,[],"""10-34-0""",0
"""8bfbbcf4-7c50-4bba-8991-9319d9f11aad""","""ACME SUPPLY-MARSHALL""",null,null,null,39.12653,-93.208191,"[""TRUCK""]","[""TRUCK""]",[],"[""MO NW""]","[""65340""]","""612 N MIAMI AVE""","""MARSHALL""","""MO""","""65340""","""US""",null,null,"[""Customer""]","""43d1cdfe-d3ff-42e2-b9b6-d219c6d5932f""","""6555""","""0017000000yIUzNAAW""","""Falcon Fertilizer Inc""",[],"""AMMONIA""",0
"""90b2d2f9-1066-44bc-86e2-664ded4f7793""","""ADAMS WAREHOUSING SIDNEY, NE""",null,null,null,41.217644,-103.1030226,"[""RAIL"", ""TRUCK""]","[""RAIL"", ""TRUCK""]","[""BNSF""]","[""NE NW""]","[""69162""]","""1655 INDUSTRIAL AVE""","""SIDNEY""","""NE""","""69162""","""US""","""556844000""","""HUNTSMAN, NE""","[""Customer""]","""16bc10a1-ae94-4802-98aa-b59526ecd174""",null,null,null,[],"""UREA""",0
"""90b2d2f9-1066-44bc-86e2-664ded4f7793""","""ADAMS WAREHOUSING SIDNEY, NE""",null,null,null,41.217644,-103.1030226,"[""RAIL"", ""TRUCK""]","[""RAIL"", ""TRUCK""]","[""BNSF""]","[""NE NW""]","[""69162""]","""1655 INDUSTRIAL AVE""","""SIDNEY""","""NE""","""69162""","""US""","""556844000""","""HUNTSMAN, NE""","[""Customer""]","""16bc10a1-ae94-4802-98aa-b59526ecd174""",null,null,null,[],"""UAN""",0
"""6b9be75f-d8ac-40db-b4ef-bd61852bceee""","""ADAMS WAREHOUSING-SIDNEY""",null,null,null,41.217639,-103.103247,"[""TRUCK"", ""RAIL""]","[""RAIL"", ""TRUCK""]","[""SLGG"", ""UP""]","[""NE NW""]","[""69162""]","""1655 INDUSTRIAL AVE""","""SIDNEY""","""NE""","""69162""","""US""","""556874000""","""BROWNSON, NE""","[""Customer""]","""bf080aa9-7b5c-4f92-b315-62a712bc06ba""","""47727""","""0017000000yIUl7AAG""","""Winfield Solutions LLC""",[],"""UREA""",0
"""6b9be75f-d8ac-40db-b4ef-bd61852bceee""","""ADAMS WAREHOUSING-SIDNEY""",null,null,null,41.217639,-103.103247,"[""TRUCK"", ""RAIL""]","[""RAIL"", ""TRUCK""]","[""SLGG"", ""UP""]","[""NE NW""]","[""69162""]","""1655 INDUSTRIAL AVE""","""SIDNEY""","""NE""","""69162""","""US""","""556874000""","""BROWNSON, NE""","[""Customer""]","""bf080aa9-7b5c-4f92-b315-62a712bc06ba""","""47727""","""0017000000yIUl7AAG""","""Winfield Solutions LLC""",[],"""UAN""",0
"""cefaaa17-031f-4550-9a06-490709515654""","""ADELL COOP-ADELL""","""ADELL CO-OP UNION""","""225822""","""001700000130v7NAAQ""",43.620559,-87.953857,"[""TRUCK"", ""RAIL""]","[""TRUCK"", ""RAIL""]","[""WSOR""]","[""WI SE""]","[""53001""]","""607 MILL ST""","""ADELL""","""WI""","""53001""","""US""","""332178000""","""ADELL, WI""","[""Customer""]","""41a8f22e-4439-4413-a443-c63882b14fa4""","""225822""","""001700000130v7NAAQ""","""ADELL CO-OP UNION""",[],"""UAN""",0
"""cefaaa17-031f-4550-9a06-490709515654""","""ADELL COOP-ADELL""","""ADELL CO-OP UNION""","""225822""","""001700000130v7NAAQ""",43.620559,-87.953857,"[""TRUCK"", ""RAIL""]","[""TRUCK"", ""RAIL""]","[""WSOR""]","[""WI SE""]","[""53001""]","""607 MILL ST""","""ADELL""","""WI""","""53001""","""US""","""332178000""","""ADELL, WI""","[""Customer""]","""41a8f22e-4439-4413-a443-c63882b14fa4""","""225822""","""001700000130v7NAAQ""","""ADELL CO-OP UNION""",[],"""LIQUID""",500
"""cefaaa17-031f-4550-9a06-490709515654""","""ADELL COOP-ADELL""","""ADELL CO-OP UNION""","""225822""","""001700000130v7NAAQ""",43.620559,-87.953857,"[""TRUCK"", ""RAIL""]","[""TRUCK"", ""RAIL""]","[""WSOR""]","[""WI SE""]","[""53001""]","""607 MILL ST""","""ADELL""","""WI""","""53001""","""US""","""332178000""","""ADELL, WI""","[""Customer""]","""41a8f22e-4439-4413-a443-c63882b14fa4""","""225822""","""001700000130v7NAAQ""","""ADELL CO-OP UNION""",[],"""DAP""",0
