product,origin,originSplc,destination,destinationSplc,equipment,documentType,document,stcc,carOwnerShipper,carOwnerCarrier,carOwner
UAN,"KINGSGATE, BC",090272000,"CENTRAL FERRY, WA",847430000,WA - WALLULA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"DALLAS, OR",854330000,OR - PNWR,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"DELTA, UT",766114000,UT - MILFORD,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"DELTA, UT",766114000,UT - MILFORD,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"FAIRFIELD, WA",840583000,WA - SPOKANE,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"GREENLEAF, ID",839153000,ID - NAMPA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"HANSEN, ID",837823000,ID - GOODING,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"HEDGES, WA",848161000,WA - WALLULA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"HINKLE, OR",851136000,OR - LA GRANDE,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"IDAHO FALLS, ID",835150000,ID - IDAHO FALLS,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"MALONE, OR",857665000,OR - BEND,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"MIDWAY, ID",835233000,ID - IDAHO FALLS,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"MINIDOKA, ID",837252000,ID - POCATELLO,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"MOCKONEMA, WA",847154000,WA - WALLULA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"MT ANGEL, OR",854123000,OR - PORTLAND,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"NAMPA, ID",839167000,ID - NAMPA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"NEW PLYMOUTH, ID",838447000,ID - NAMPA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"NORTH LAPWAI, ID",831435000,WA - SPOKANE,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"ONTARIO, OR",856121000,ID - NAMPA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"PARMA, ID",839115000,ID - NAMPA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"PAUL, ID",837293000,ID - POCATELLO,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"POCATELLO, ID",835620000,ID - POCATELLO,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"PORT OF WILMA, WA",847198000,WA - WALLULA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"REXBURG, ID",832638000,ID - IDAHO FALLS,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"ROBERTS, ID",832767000,ID - IDAHO FALLS,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"SALEM, OR",854150000,OR - PNWR,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"SPALDING, ID",831434000,WA - SPOKANE,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"SUGAR CITY, ID",832632000,ID - IDAHO FALLS,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"TANGENT, OR",854549000,OR - BEND,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"UMATILLA, OR",851134000,WA - WALLULA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"VALE, OR",856129000,ID - NAMPA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"WEISER, ID",834787000,ID - NAMPA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"WHITESON, OR",853973000,OR - PNWR,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"KINGSGATE, BC",090272000,"WILDER, ID",839157000,ID - NAMPA,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"LAFAYETTE, IN",369140000,"BEAVERVILLE, IL",387112000,"",T,KBSR-0112,2871315,TRUE,FALSE,SH
UAN,"LAFAYETTE, IN",369140000,"DANVILLE, IL",387650000,"",T,KBSR-0112,2871315,TRUE,FALSE,SH
UAN,"LAFAYETTE, IN",369140000,"FOWLER, IN",366820000,"",T,KBSR-0112,2871315,TRUE,FALSE,SH
UAN,"LAFAYETTE, IN",369140000,"TEMPLETON, IN",366865000,"",T,KBSR-0112,2871315,TRUE,FALSE,SH
UAN,"LOGANSPORT, IN",366250000,"BURNETTSVILLE, IN",366432000,"",T,TPW 4400,2871315,TRUE,FALSE,SH
UAN,"MADISON, WI",338500000,"ADELL, WI",332178000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MADISON, WI",338500000,"ARENA, WI",339112000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MADISON, WI",338500000,"AVALON, WI",338666000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MADISON, WI",338500000,"BELDEN, IL",382109000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MADISON, WI",338500000,"COTTAGE GROVE, WI",338471000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MADISON, WI",338500000,"EDGERTON, WI",338623000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MADISON, WI",338500000,"ELKHORN, WI",337740000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MADISON, WI",338500000,"MARSHALL, WI",338419000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MADISON, WI",338500000,"OSHKOSH, WI",331560000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MADISON, WI",338500000,"REEDSBURG, WI",334128000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MADISON, WI",338500000,"ROCK SPRINGS, WI",334152000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MANKATO, MN",508420000,"PIERRE, SD",525790000,"",T,RCPE_4030,2871315,TRUE,FALSE,SH
UAN,"MANLY, IA",533173000,"DUNKERTON, IA",532713000,"",T,IANR 44450,2871315,TRUE,FALSE,SH
UAN,"MAYNE, SK",075165000,"LEADER, SK",075243000,"",T,GSR 3000,2871315,TRUE,FALSE,SH
UAN,"MEMPHIS, TN",439900000,"FT PIERCE, FL",496840000,"",T,NSRQ 8266,2871315,TRUE,FALSE,SH
UAN,"MILWAUKEE, WI",336000000,"ACKERVILLE, WI",335477000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MILWAUKEE, WI",336000000,"ADELL, WI",332178000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MILWAUKEE, WI",336000000,"HORICON, WI",335743000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MILWAUKEE, WI",336000000,"MARKESAN, WI",332674000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MILWAUKEE, WI",336000000,"OSHKOSH, WI",331560000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MILWAUKEE, WI",336000000,"PICKETT, WI",331587000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MILWAUKEE, WI",336000000,"PLYMOUTH, WI",332158000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MILWAUKEE, WI",336000000,"RIPON, WI",332352000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"BEACH, ND",519464000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"BELGRADE, MT",718552000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"BOWMAN, ND",519943000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"EDGAR, MT",709822000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"GRAND FORKS, ND",511740000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"HARDIN, MT",708720000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"HESPER, MT",708563000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"HYSHAM, MT",708440000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"LOCKWOOD, MT",708559000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"MINOT, ND",513670000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"MOORHEAD, MN",503970000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"MURDOCK, MN",506777000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"REYNOLDS, ND",511786000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"SCRANTON, ND",519965000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"TOWNSEND, MT",715140000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"ULEN, MN",503913000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"WORDEN, MT",708586000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MINOT, ND",513670000,"YEGEN, MT",708565000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"MONTE VISTA, CO",757519000,"CENTER, CO",757287000,"",T,SLC-007,2871315,TRUE,FALSE,SH
UAN,"NORA SPRINGS, IA",532453000,"DUNKERTON, IA",532713000,"",T,IANR 44450,2871315,TRUE,FALSE,SH
UAN,"NORA SPRINGS, IA",532453000,"MARBLE ROCK, IA",532487000,"",T,IANR 44450,2871315,TRUE,FALSE,SH
UAN,"NORA SPRINGS, IA",532453000,"SHELL ROCK, IA",532647000,"",T,IANR 44450,2871315,TRUE,FALSE,SH
UAN,"NORA SPRINGS, IA",532453000,"VINTON, IA",535430000,"",T,IANR 44450,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"ALBERTA, MN",506670000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"BEACH, ND",519464000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"CORSON, SD",527155000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"DOON, IA",542484000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"GARRETSON, SD",527135000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"GRAND FORKS, ND",511740000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"GREBNER, SD",522165000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"HOLLOWAY, MN",506767000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"IPSWICH, SD",522420000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"JAMESTOWN, ND",515650000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"KINDRED, ND",514779000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"MADISON, SD",524660000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"MCLAUGHLIN, SD",523127000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"MOORETON, ND",517149000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"MOORHEAD, MN",503970000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"MURDOCK, MN",506777000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"REYNOLDS, ND",511786000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"SELBY, SD",522530000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"ULEN, MN",503913000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"VENANGO, NE",559197000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"WEST BOWDLE, SD",522460000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"WEST MILBANK, SD",521424000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"NOYES, MN",503136000,"WOLSEY, SD",524490000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"OMAHA, NE",553200000,"SERGEANT BLUFF, IA",547464000,IA - SLOAN,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"PEORIA, IL",388260000,"BRINGHURST, IN",366675000,"",T,TPW 0361,2871315,TRUE,FALSE,SH
UAN,"PEORIA, IL",388260000,"CAMDEN, IN",366647000,"",T,TPW 0361,2871315,TRUE,FALSE,SH
UAN,"PEORIA, IL",388260000,"CRESCENT CITY, IL",387153000,"",T,TPW 0361,2871315,TRUE,FALSE,SH
UAN,"PEORIA, IL",388260000,"GOODLAND, IN",363993000,"",T,TPW 0361,2871315,TRUE,FALSE,SH
UAN,"PEORIA, IL",388260000,"KENTLAND, IN",363980000,"",T,TPW 0361,2871315,TRUE,FALSE,SH
UAN,"PEORIA, IL",388260000,"REYNOLDS, IN",366452000,"",T,TPW 0361,2871315,TRUE,FALSE,SH
UAN,"PEORIA, IL",388260000,"WALTON, IN",366285000,"",T,TPW 0361,2871315,TRUE,FALSE,SH
UAN,"ROSEPORT, MN",504721000,"BYRON, IL",382836000,"",C,CPRS 161169,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"BURLINGTON, WA",844391000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"CEDAR CITY, UT",769175000,"",T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"CORSON, SD",527155000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"FAIRFIELD, MT",703788000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"GARRETSON, SD",527135000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"GREAT FALLS, MT",706720000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"HESPER, MT",708563000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"HINGHAM, MT",702862000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"MOORHEAD, MN",503970000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"O NEILL, NE",551440000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"POWELL, WY",733117000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"WOLSEY, SD",524490000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SIOUX CITY, IA",547500000,"YEGEN, MT",708565000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"SLINGER, WI",335473000,"ADELL, WI",332178000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"SLINGER, WI",335473000,"ARENA, WI",339112000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"SLINGER, WI",335473000,"AVALON, WI",338666000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"SLINGER, WI",335473000,"EDGERTON, WI",338623000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"SLINGER, WI",335473000,"HORICON, WI",335743000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"SLINGER, WI",335473000,"MARKESAN, WI",332674000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"SLINGER, WI",335473000,"OSHKOSH, WI",331560000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"SLINGER, WI",335473000,"PICKETT, WI",331587000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"SLINGER, WI",335473000,"PLYMOUTH, WI",332158000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"SLINGER, WI",335473000,"RIPON, WI",332352000,"",T,WSOR 3002,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"BROWNTON, MN",505787000,"",T,TCWR 3500-A,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"CORSON, SD",527155000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"FAIRFAX, MN",505960000,"",T,TCWR 3500-A,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"FAIRFAX, MN",505960000,"",T,TCWR 3500-A,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"GARRETSON, SD",527135000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"IPSWICH, SD",522420000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"NORTH TOMAH, WI",333632000,WI - NORTH,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"RANDOLPH, MN",504787000,MN - ST PAUL,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"SELBY, SD",522530000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"SERGEANT BLUFF, IA",547464000,IA - SLOAN,T,UP 4290,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"SUN PRODUCTS, SD",522419000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"VENANGO, NE",559197000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"WEST BOWDLE, SD",522460000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"ST PAUL, MN",504450000,"WOLSEY, SD",524490000,"",C,BNSF 58544,2871315,TRUE,FALSE,SH
UAN,"TRACY, MN",509383000,"ARLINGTON, SD",524260000,"",C,RCPE_5052,2871315,TRUE,FALSE,SH
UAN,"TRACY, MN",509383000,"FORT PIERRE, SD",526150000,"",C,RCPE_5052,2871315,TRUE,FALSE,SH
UAN,"TRACY, MN",509383000,"ONIDA, SD",525520000,"",C,RCPE_5052,2871315,TRUE,FALSE,SH
UAN,"TRACY, MN",509383000,"PIERRE, SD",525790000,"",C,RCPE_5052,2871315,TRUE,FALSE,SH
UAN,"TRACY, MN",509383000,"VERDI, MN",509497000,"",C,RCPE_5052,2871315,TRUE,FALSE,SH
UAN,"TRACY, MN",509383000,"WALL, SD",526828000,"",C,RCPE_5052,2871315,TRUE,FALSE,SH
UAN,"WATERLOO, IA",532730000,"DUNKERTON, IA",532713000,"",T,IANR 44450,2871315,TRUE,FALSE,SH
UAN,"WATERLOO, IA",532730000,"MARBLE ROCK, IA",532487000,"",T,IANR 44450,2871315,TRUE,FALSE,SH
UAN,"WATERLOO, IA",532730000,"SHELL ROCK, IA",532647000,"",T,IANR 44450,2871315,TRUE,FALSE,SH
UAN,"WATERLOO, IA",532730000,"VINTON, IA",535430000,"",T,IANR 44450,2871315,TRUE,FALSE,SH
UAN,"WATSEKA, IL",387140000,"CRESCENT CITY, IL",387153000,"",T,TPW 4400,2871315,TRUE,FALSE,SH
UAN,"WATSEKA, IL",387140000,"KENTLAND, IN",363980000,"",T,TPW 4400,2871315,TRUE,FALSE,SH
UAN,"WATSEKA, IL",387140000,"REYNOLDS, IN",366452000,"",T,TPW 4400,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"ABERNATHY, TX",674787000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"ACKERMAN, CO",741673000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"ALBERTA, MN",506670000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"ALLIANCE, NE",552460000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"ALLIANCE, NE",552460000,90 UT,T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"ALPAUGH, CA",877593000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"ALTUS, OK",639850000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"AMARILLO, TX",672700000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"APPLETON, MN",506794000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"ARTESIA, NM",777520000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"ASPINWALL, IA",546473000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"AURORA, NE",554940000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"AURORA, NE",554940000,110 UT,T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"AURORA, NE",554940000,90 UT,T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"AXTELL, NE",558277000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BAKERSFIELD, CA",881550000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BARSTOW, CA",880181000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BARTLETT, ND",511665000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BASIN, WY",732163000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BAYARD, IA",545824000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BAYARD, IA",545824000,90 UT,T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BAYARD, NE",556264000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BENKELMAN, NE",559970000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BENKELMAN, NE",559970000,110 UT,T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BENKELMAN, NE",559970000,90 UT,T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BEREA, NE",552442000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BILLINGS, MT",708550000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BOWMAN, ND",519943000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BRIDGEPORT, NE",556257000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BROWNFIELD, TX",677850000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BRUCE, WA",842193000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BRUNSWICK, NE",551312000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"BUTTONWILLOW, CA",881563000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CARRINGTON, ND",515274000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CASSELTON, ND",514760000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CASSELTON, ND",514760000,110 UT,T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CASSELTON, ND",514760000,90 UT,T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CENTRAL FERRY, WA",847430000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CHENEY, WA",840576000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CHESTER, MT",703160000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CHICAGO, IL",380000000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CIMARRON, KS",598347000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"COMANCHE, TX",690150000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CONCORDIA, KS",583628000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CONRAD, MT",703640000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"COON RAPIDS, IA",546283000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CORCORAN, CA",879574000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CORSON, SD",527155000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"COUNCIL BLUFFS, IA",549260000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"COURTLAND, KS",583168000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CRESTON, IA",548450000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
UAN,"WEVER, IA",537933000,"CULBERTSON, NE",559824000,"",T,BNSF 90124,2871315,TRUE,FALSE,SH
